date,etf,sector,mkt_cap,mkt_price,rel_norm_price_to_book
2015-06-18,XLV,Healthcare,14910.62,76.03,1.0031853857729127
2015-06-18,XLY,Consumer discretionary,10475.5,77.97,1.0746118865933911
2015-06-19,XLB,Materials,2720.077,50.21,1.1225543061365924
2015-06-19,XLE,Energy,13187.39,75.91,0.7948447837027226
2015-06-19,XLF,Financials,18965.56,20.0893,0.9835317028514993
2015-06-19,XLI,Industrials,7548.723,55.72,1.0755628491142315
2015-06-19,XLK,Information technology,13430.13,42.54,1.0082006822714618
2015-06-19,XLP,Consumer staples,7365.762,48.66,1.0596017018918635
2015-06-19,XLU,Utilities,6145.671,42.79,0.8795691268242439
2015-06-19,XLV,Healthcare,14912.22,75.71,1.007811971875704
2015-06-19,XLY,Consumer discretionary,10390.15,77.45,1.0781262967731162
2015-06-22,XLB,Materials,2720.29,50.4,1.1166001177676104
2015-06-22,XLE,Energy,13233.69,76.84,0.7991708560025207
2015-06-22,XLF,Financials,19147.59,20.3979,0.9918045622197983
2015-06-22,XLI,Industrials,7659.253,56.06,1.074216398344413
2015-06-22,XLK,Information technology,13521.33,42.89,1.0080104855690029
2015-06-22,XLP,Consumer staples,7406.735,48.85,1.057882277014673
2015-06-22,XLU,Utilities,6102.87,42.73,0.8743649542842277
2015-06-22,XLV,Healthcare,15329.81,76.3,1.0100294656377304
2015-06-22,XLY,Consumer discretionary,10467.31,77.88,1.0774377088466611
2015-06-23,XLB,Materials,2677.551,50.26,1.1144291666560966
2015-06-23,XLE,Energy,13176.53,77.09,0.8034149742364547
2015-06-23,XLF,Financials,19258.7,20.4385,0.9963589125537919
2015-06-23,XLI,Industrials,7743.578,55.92,1.0732716274582779
2015-06-23,XLK,Information technology,13505.04,42.92,1.0091597653848543
2015-06-23,XLP,Consumer staples,7394.35,48.64,1.053833355593687
2015-06-23,XLU,Utilities,5855.646,42.15,0.862354815039576
2015-06-23,XLV,Healthcare,15440.22,76.45,1.0135317468707228
2015-06-23,XLY,Consumer discretionary,10575.43,78.19,1.083317069504254
2015-06-24,XLB,Materials,2643.456,49.62,1.1081077250954776
2015-06-24,XLE,Energy,12975.74,76.61,0.8052489364384209
2015-06-24,XLF,Financials,19376.32,20.268,0.9953102565264252
2015-06-24,XLI,Industrials,7685.42,55.4,1.0712986559174997
2015-06-24,XLK,Information technology,13504.05,42.72,1.0137529124619353
2015-06-24,XLP,Consumer staples,7343.958,48.42,1.0581432165611435
2015-06-24,XLU,Utilities,5646.704,41.82,0.8625241269794407
2015-06-24,XLV,Healthcare,15190.11,75.68,1.011326353335688
2015-06-24,XLY,Consumer discretionary,10587.81,77.65,1.0837544602260782
2015-06-25,XLB,Materials,2641.325,49.58,1.1111132792686578
2015-06-25,XLE,Energy,12851.21,75.83,0.7996777233109564
2015-06-25,XLF,Financials,19212.74,20.1462,0.9913957362108249
2015-06-25,XLI,Industrials,7405.888,54.97,1.0661999135943063
2015-06-25,XLK,Information technology,13491.62,42.62,1.014298988449917
2015-06-25,XLP,Consumer staples,7318.225,48.33,1.0599461225167381
2015-06-25,XLU,Utilities,5361.734,41.54,0.8594925805591244
2015-06-25,XLV,Healthcare,15407.59,76.1,1.0205705833652787
2015-06-25,XLY,Consumer discretionary,10517.56,77.59,1.0872442586243865
2015-06-26,XLB,Materials,2626.264,49.39,1.1049695658570993
2015-06-26,XLE,Energy,12984.88,76.08,0.8021168169739956
2015-06-26,XLF,Financials,19292.12,20.2111,0.9957306387814224
2015-06-26,XLI,Industrials,7397.333,55.07,1.066575875741562
2015-06-26,XLK,Information technology,13386.11,42.26,1.0032594271486637
2015-06-26,XLP,Consumer staples,7313.996,48.43,1.0618825510068244
2015-06-26,XLU,Utilities,5368.928,41.79,0.8647266141058835
2015-06-26,XLV,Healthcare,15377.72,75.99,1.0184863123564687
2015-06-26,XLY,Consumer discretionary,10621.9,77.9,1.091855868036327
2015-06-29,XLB,Materials,2569.938,48.24,1.1011590550638155
2015-06-29,XLE,Energy,12761.5,74.64,0.8056094919692336
2015-06-29,XLF,Financials,18749.33,19.7239,0.9917451207462805
2015-06-29,XLI,Industrials,7200.902,54.03,1.066968592887228
2015-06-29,XLK,Information technology,13076.21,41.36,1.0062237088994648
2015-06-29,XLP,Consumer staples,7217.417,47.68,1.0682539459349032
2015-06-29,XLU,Utilities,5550.593,41.57,0.8798427892501862
2015-06-29,XLV,Healthcare,15249.65,74.13,1.0084017939154477
2015-06-29,XLY,Consumer discretionary,10256.29,76.14,1.0805802336084456
2015-06-30,XLB,Materials,2507.763,48.39,1.077084239566258
2015-06-30,XLE,Energy,12809.07,75.16,0.8274554020901326
2015-06-30,XLF,Financials,18759.07,19.797,0.9953506859688529
2015-06-30,XLI,Industrials,7156.247,54.06,1.0572842447999755
2015-06-30,XLK,Information technology,13070.23,41.4,1.0143152544464165
2015-06-30,XLP,Consumer staples,7238.627,47.6,1.028741289493239
2015-06-30,XLU,Utilities,5531.759,41.46,0.8810208015715225
2015-06-30,XLV,Healthcare,15254.79,74.39,1.0470344371058247
2015-06-30,XLY,Consumer discretionary,10202.66,76.48,1.078741235920342
2015-07-01,XLB,Materials,2499.859,48.66,1.064886181978322
2015-07-01,XLE,Energy,12756.76,74.2,0.81381569315282
2015-07-01,XLF,Financials,20078.31,20.0974,1.0041282596224552
2015-07-01,XLI,Industrials,7219.153,54.33,1.0577864864522435
2015-07-01,XLK,Information technology,13110.69,41.68,1.0163378497694946
2015-07-01,XLP,Consumer staples,7379.601,48.21,1.0370283703455814
2015-07-01,XLU,Utilities,5638.107,41.71,0.8820113542933834
2015-07-01,XLV,Healthcare,15373.72,75.19,1.0461864135354666
2015-07-01,XLY,Consumer discretionary,10349.66,77.35,1.0853741313717782
2015-07-02,XLB,Materials,2504.28,48.51,1.0596724484770086
2015-07-02,XLE,Energy,12645.8,74.53,0.8218050153047141
2015-07-02,XLF,Financials,20465.86,20.0081,1.0012313527847565
2015-07-02,XLI,Industrials,7048.599,54.23,1.0584968849612622
2015-07-02,XLK,Information technology,13108.7,41.74,1.019683491014404
2015-07-02,XLP,Consumer staples,7363.844,48.17,1.0378416135529345
2015-07-02,XLU,Utilities,5778.078,42.23,0.8798639134350268
2015-07-02,XLV,Healthcare,15294.68,74.84,1.0435985601335336
2015-07-02,XLY,Consumer discretionary,10426.09,77.2,1.0850094636215388
2015-07-06,XLB,Materials,2579.851,48.11,1.0561123934130257
2015-07-06,XLE,Energy,12600.88,73.55,0.8167967749168463
2015-07-06,XLF,Financials,21020.84,19.9269,1.004846895695289
2015-07-06,XLI,Industrials,7126.643,54.02,1.0548233909218707
2015-07-06,XLK,Information technology,13022.05,41.57,1.0208720148275277
2015-07-06,XLP,Consumer staples,7386.607,48.13,1.0258894780072128
2015-07-06,XLU,Utilities,5968.817,42.4,0.8889823199120921
2015-07-06,XLV,Healthcare,15239.92,74.81,1.0495460463104889
2015-07-06,XLY,Consumer discretionary,10401.98,77.05,1.0892769186080211
2015-07-07,XLB,Materials,2489.756,47.95,1.0428936930230501
2015-07-07,XLE,Energy,12841.84,74.22,0.818098299762774
2015-07-07,XLF,Financials,20973.92,19.9675,0.997512019866753
2015-07-07,XLI,Industrials,6811.639,54.46,1.055258096425501
2015-07-07,XLK,Information technology,12949.26,41.63,1.0126570391148602
2015-07-07,XLP,Consumer staples,7855.369,49.12,1.0398519713391607
2015-07-07,XLU,Utilities,6275.223,43.45,0.9057686610635713
2015-07-07,XLV,Healthcare,15358.36,75.17,1.045109023789196
2015-07-07,XLY,Consumer discretionary,10616.79,77.72,1.0894404335472199
2015-07-08,XLB,Materials,2397.716,46.9,1.036149466323495
2015-07-08,XLE,Energy,12484.13,72.72,0.8153053615671884
2015-07-08,XLF,Financials,20721.91,19.6183,0.995736779811603
2015-07-08,XLI,Industrials,6643.606,53.48,1.0530887562850006
2015-07-08,XLK,Information technology,12602.61,40.95,1.0121459209610109
2015-07-08,XLP,Consumer staples,7796.554,48.57,1.0459356691682946
2015-07-08,XLU,Utilities,6371.665,43.22,0.9171197820927024
2015-07-08,XLV,Healthcare,15131.73,73.88,1.04482656548186
2015-07-08,XLY,Consumer discretionary,10433.67,76.24,1.08607687731164
2015-07-09,XLB,Materials,2480.137,47.04,1.0377816781877014
2015-07-09,XLE,Energy,12511.11,73.09,0.8175313221802482
2015-07-09,XLF,Financials,20981.06,19.7726,1.0022467814465041
2015-07-09,XLI,Industrials,6485.523,53.61,1.05506130412501
2015-07-09,XLK,Information technology,12453.43,40.79,1.006681328176558
2015-07-09,XLP,Consumer staples,7807.835,48.61,1.0447019667873385
2015-07-09,XLU,Utilities,6147.038,42.74,0.9044399173289004
2015-07-09,XLV,Healthcare,15254.51,74.28,1.048496007179092
2015-07-09,XLY,Consumer discretionary,10554.03,76.56,1.0897260206753172
2015-07-10,XLB,Materials,2472.005,47.7,1.041396590549554
2015-07-10,XLE,Energy,12642.04,73.49,0.8122187121495157
2015-07-10,XLF,Financials,21242.02,20.0081,1.0029108020735533
2015-07-10,XLI,Industrials,6656.193,54.17,1.0534993896714777
2015-07-10,XLK,Information technology,12606.3,41.44,1.0117844879410753
2015-07-10,XLP,Consumer staples,7862.505,49.18,1.0430505093234033
2015-07-10,XLU,Utilities,6124.256,42.97,0.8985246723571334
2015-07-10,XLV,Healthcare,15527.63,75.28,1.0505267748123515
2015-07-10,XLY,Consumer discretionary,10738.11,77.67,1.0932112441217623
2015-07-13,XLB,Materials,2498.953,48.22,1.0417958929011015
2015-07-13,XLE,Energy,12631.58,74.01,0.8094914790819354
2015-07-13,XLF,Financials,20653.94,20.2517,1.0039730708418964
2015-07-13,XLI,Industrials,6861.367,54.77,1.0540266373273617
2015-07-13,XLK,Information technology,12768.5,42.07,1.0191698396263296
2015-07-13,XLP,Consumer staples,7913.708,49.64,1.0428340704294239
2015-07-13,XLU,Utilities,6137.854,42.99,0.8890814946193554
2015-07-13,XLV,Healthcare,15765.93,75.92,1.0483148000520635
2015-07-13,XLY,Consumer discretionary,11011.14,78.79,1.0989107663398288
2015-07-14,XLB,Materials,2529.917,48.49,1.0435084806993604
2015-07-14,XLE,Energy,12666.13,74.54,0.8136771670319264
2015-07-14,XLF,Financials,19794.88,20.3004,1.0038285733617012
2015-07-14,XLI,Industrials,7088.854,54.92,1.0528409893160549
2015-07-14,XLK,Information technology,12844.51,42.23,1.0191337106491671
2015-07-14,XLP,Consumer staples,8065.678,49.72,1.040551605412639
2015-07-14,XLU,Utilities,6039.135,42.93,0.884043653132884
2015-07-14,XLV,Healthcare,16019.6,76.68,1.054964231587029
2015-07-14,XLY,Consumer discretionary,11147.39,78.89,1.0949711812606107
2015-07-15,XLB,Materials,2534.146,48.11,1.0357366193897657
2015-07-15,XLE,Energy,12443.53,73.23,0.8012108466761881
2015-07-15,XLF,Financials,20280.06,20.471,1.0140824680058664
2015-07-15,XLI,Industrials,7108.387,54.69,1.0509397551618604
2015-07-15,XLK,Information technology,12847.55,42.24,1.0226916013702188
2015-07-15,XLP,Consumer staples,8014.835,49.59,1.0392774512483947
2015-07-15,XLU,Utilities,6068.676,43.14,0.8905964547910723
2015-07-15,XLV,Healthcare,16101.92,76.78,1.057889966432145
2015-07-15,XLY,Consumer discretionary,11124.27,78.81,1.0954607244770658
2015-07-16,XLB,Materials,2537.423,47.99,1.0247817625980336
2015-07-16,XLE,Energy,12434.86,73.33,0.7959003912340109
2015-07-16,XLF,Financials,20675.94,20.674,1.0171959639655892
2015-07-16,XLI,Industrials,7226.039,54.94,1.0482041796330928
2015-07-16,XLK,Information technology,13020.35,42.78,1.0294210418567287
2015-07-16,XLP,Consumer staples,8084.737,50.1,1.0435491970934754
2015-07-16,XLU,Utilities,6136.818,43.78,0.8988941204143406
2015-07-16,XLV,Healthcare,16188.99,77.14,1.055357133268456
2015-07-16,XLY,Consumer discretionary,11219.77,79.29,1.0945657875943575
2015-07-17,XLB,Materials,2529.507,47.66,1.0189203502153883
2015-07-17,XLE,Energy,12269.45,72.44,0.7883071469129366
2015-07-17,XLF,Financials,20487.06,20.6171,1.0163920549391792
2015-07-17,XLI,Industrials,7311.28,54.92,1.0501030821062312
2015-07-17,XLK,Information technology,13253.8,43.44,1.051890679388759
2015-07-17,XLP,Consumer staples,8017.309,50.07,1.044141637668402
2015-07-17,XLU,Utilities,6044.03,43.35,0.8898805942707785
2015-07-17,XLV,Healthcare,16303.4,76.97,1.0549979501940134
2015-07-17,XLY,Consumer discretionary,11196.0,79.15,1.0939951767625247
2015-07-20,XLB,Materials,2489.373,47.26,1.0110257155921614
2015-07-20,XLE,Energy,12214.07,71.48,0.7844815152082835
2015-07-20,XLF,Financials,20783.27,20.6415,1.0206379966423025
2015-07-20,XLI,Industrials,7183.526,54.93,1.0528522394937403
2015-07-20,XLK,Information technology,13319.61,43.67,1.0453477316612814
2015-07-20,XLP,Consumer staples,8024.195,50.16,1.0492440610936686
2015-07-20,XLU,Utilities,6078.052,43.13,0.8875789992951483
2015-07-20,XLV,Healthcare,16418.13,77.22,1.0609658544863896
2015-07-20,XLY,Consumer discretionary,11257.1,79.19,1.0968820455565391
2015-07-21,XLB,Materials,2462.355,46.97,1.009907461494114
2015-07-21,XLE,Energy,12197.75,71.51,0.7894371181136209
2015-07-21,XLF,Financials,20781.59,20.6171,1.0246573123241078
2015-07-21,XLI,Industrials,7043.877,54.34,1.0456299021385178
2015-07-21,XLK,Information technology,13163.92,43.38,1.045298351197731
2015-07-21,XLP,Consumer staples,8047.533,50.04,1.0506236768197532
2015-07-21,XLU,Utilities,6025.229,42.74,0.8827450805846635
2015-07-21,XLV,Healthcare,16307.4,76.88,1.061798055180124
2015-07-21,XLY,Consumer discretionary,11221.56,78.94,1.0988080517006789
2015-07-22,XLB,Materials,2386.393,46.77,1.0065871647905218
2015-07-22,XLE,Energy,12020.79,70.93,0.78546547115062
2015-07-22,XLF,Financials,20965.24,20.7714,1.0342365400525193
2015-07-22,XLI,Industrials,7004.651,54.1,1.0406209656525574
2015-07-22,XLK,Information technology,12992.05,42.68,1.027667732600072
2015-07-22,XLP,Consumer staples,8077.761,50.15,1.0548806020525234
2015-07-22,XLU,Utilities,5983.326,42.93,0.8887840546513601
2015-07-22,XLV,Healthcare,16328.05,77.05,1.0652275470433594
2015-07-22,XLY,Consumer discretionary,11291.44,79.32,1.1055884617469947
2015-07-23,XLB,Materials,2321.738,46.09,0.9950374108495492
2015-07-23,XLE,Energy,12010.62,70.87,0.7898248453126407
2015-07-23,XLF,Financials,20773.52,20.5928,1.0335063380168652
2015-07-23,XLI,Industrials,6891.674,53.6,1.0384317635742477
2015-07-23,XLK,Information technology,12964.65,42.59,1.0336334187233218
2015-07-23,XLP,Consumer staples,8072.137,49.96,1.0594033986683293
2015-07-23,XLU,Utilities,5957.562,42.29,0.8817827548729392
2015-07-23,XLV,Healthcare,16295.58,76.77,1.070129100662028
2015-07-23,XLY,Consumer discretionary,11228.48,78.85,1.1074654442393306
2015-07-24,XLB,Materials,2216.764,45.08,0.9825526499746546
2015-07-24,XLE,Energy,11755.81,69.51,0.7826367419139453
2015-07-24,XLF,Financials,20524.17,20.3979,1.0353305121485064
2015-07-24,XLI,Industrials,6558.331,52.9,1.0355987418644228
2015-07-24,XLK,Information technology,12911.58,42.36,1.0399040367815657
2015-07-24,XLP,Consumer staples,8034.349,49.68,1.0663430849720406
2015-07-24,XLU,Utilities,6009.759,42.33,0.8931371102486445
2015-07-24,XLV,Healthcare,15831.9,74.85,1.052839087422338
2015-07-24,XLY,Consumer discretionary,11263.96,78.85,1.1212148801690338
2015-07-27,XLB,Materials,2198.864,44.58,0.975819731985181
2015-07-27,XLE,Energy,11535.3,68.51,0.7755422788281074
2015-07-27,XLF,Financials,20390.82,20.2517,1.0322302226997095
2015-07-27,XLI,Industrials,6557.681,52.64,1.0363361724306275
2015-07-27,XLK,Information technology,12804.15,41.98,1.0337357282360797
2015-07-27,XLP,Consumer staples,8004.672,49.65,1.0706147970774662
2015-07-27,XLU,Utilities,6189.313,42.87,0.9108177246608459
2015-07-27,XLV,Healthcare,15768.48,74.78,1.0565401303367157
2015-07-27,XLY,Consumer discretionary,11199.24,78.26,1.1178757357512599
2015-07-28,XLB,Materials,2319.827,45.51,0.9844058963214611
2015-07-28,XLE,Energy,11844.17,70.47,0.7896403662720413
2015-07-28,XLF,Financials,20359.9,20.3329,1.0221550568917206
2015-07-28,XLI,Industrials,6912.803,53.66,1.041111303702537
2015-07-28,XLK,Information technology,12924.29,42.36,1.029003838349692
2015-07-28,XLP,Consumer staples,8170.271,50.21,1.0670769727281757
2015-07-28,XLU,Utilities,6121.281,43.07,0.902237981427241
2015-07-28,XLV,Healthcare,16106.44,76.13,1.0620694883124342
2015-07-28,XLY,Consumer discretionary,11282.59,78.87,1.1110434789576606
2015-07-29,XLB,Materials,2444.372,45.84,0.9885277587996509
2015-07-29,XLE,Energy,12041.24,71.43,0.7979792589979257
2015-07-29,XLF,Financials,20458.22,20.5359,1.0269281375915753
2015-07-29,XLI,Industrials,7076.592,54.32,1.0510854639817924
2015-07-29,XLK,Information technology,12971.34,42.64,1.0327491148184824
2015-07-29,XLP,Consumer staples,8182.82,50.38,1.0669132857561159
2015-07-29,XLU,Utilities,6072.691,43.23,0.9018879873054944
2015-07-29,XLV,Healthcare,16236.9,76.26,1.0602505622604446
2015-07-29,XLY,Consumer discretionary,11426.35,79.68,1.0815270142076827
2015-07-30,XLB,Materials,2518.831,46.07,0.9936014835982848
2015-07-30,XLE,Energy,11956.95,70.93,0.7923194202586584
2015-07-30,XLF,Financials,20480.98,20.5359,1.026994036508421
2015-07-30,XLI,Industrials,7013.095,54.27,1.0489236091879417
2015-07-30,XLK,Information technology,13057.62,42.72,1.0339423006108452
2015-07-30,XLP,Consumer staples,8255.629,50.21,1.0613846480959572
2015-07-30,XLU,Utilities,6239.583,43.55,0.908563773399074
2015-07-30,XLV,Healthcare,16365.78,76.15,1.057329766806895
2015-07-30,XLY,Consumer discretionary,11503.92,79.97,1.0848331974926062
2015-07-31,XLB,Materials,2514.568,45.95,0.9923546592021046
2015-07-31,XLE,Energy,11713.01,69.38,0.7717952044766179
2015-07-31,XLF,Financials,20436.36,20.471,1.0237151324503568
2015-07-31,XLI,Industrials,7047.299,54.22,1.0512284882029332
2015-07-31,XLK,Information technology,12929.67,42.58,1.0306384410936538
2015-07-31,XLP,Consumer staples,8229.308,50.31,1.0606282379562104
2015-07-31,XLU,Utilities,6313.621,43.99,0.9204149771553641
2015-07-31,XLV,Healthcare,16356.94,76.59,1.0657482239345943
2015-07-31,XLY,Consumer discretionary,11596.04,80.22,1.0924079826821138
2015-08-03,XLB,Materials,2410.526,45.59,0.9875000151828276
2015-08-03,XLE,Energy,11415.59,67.92,0.7577067293538876
2015-08-03,XLF,Financials,20299.99,20.4466,1.0274545889022817
2015-08-03,XLI,Industrials,6824.645,53.96,1.0494242833674206
2015-08-03,XLK,Information technology,12847.13,42.35,1.028664166702736
2015-08-03,XLP,Consumer staples,8245.795,50.38,1.0678960711613907
2015-08-03,XLU,Utilities,6302.411,44.22,0.9291121562463307
2015-08-03,XLV,Healthcare,16351.78,76.53,1.0690723425133557
2015-08-03,XLY,Consumer discretionary,11549.02,79.95,1.092880790247339
2015-08-04,XLB,Materials,2455.443,45.79,0.9948820226785494
2015-08-04,XLE,Energy,11451.39,67.69,0.7563391929393496
2015-08-04,XLF,Financials,20274.03,20.4141,1.028666696621297
2015-08-04,XLI,Industrials,6820.851,53.93,1.0508945655043398
2015-08-04,XLK,Information technology,12729.19,42.1,1.0234774727228528
2015-08-04,XLP,Consumer staples,8298.694,50.38,1.0705825445611847
2015-08-04,XLU,Utilities,6096.795,43.51,0.9145898565200228
2015-08-04,XLV,Healthcare,16282.04,76.49,1.0710673532900363
2015-08-04,XLY,Consumer discretionary,11570.03,80.29,1.0997393308575274
2015-08-05,XLB,Materials,2410.251,46.02,0.9974845351314439
2015-08-05,XLE,Energy,11318.08,67.18,0.7483800223994435
2015-08-05,XLF,Financials,20373.6,20.4953,1.028243385814544
2015-08-05,XLI,Industrials,6907.601,54.23,1.0533422530725887
2015-08-05,XLK,Information technology,12872.28,42.51,1.0321913545853851
2015-08-05,XLP,Consumer staples,8371.172,50.82,1.0774462163057152
2015-08-05,XLU,Utilities,6118.752,43.62,0.914642411147631
2015-08-05,XLV,Healthcare,16418.28,77.13,1.0761818484297223
2015-08-05,XLY,Consumer discretionary,11559.82,79.42,1.0827138631993056
2015-08-06,XLB,Materials,2452.318,45.86,0.9991143711829605
2015-08-06,XLE,Energy,11494.94,68.25,0.766450182667765
2015-08-06,XLF,Financials,20273.29,20.4222,1.030876141679456
2015-08-06,XLI,Industrials,7022.995,53.95,1.0549628918103966
2015-08-06,XLK,Information technology,12738.79,42.09,1.0268434586580915
2015-08-06,XLP,Consumer staples,8303.533,50.44,1.0754675278104318
2015-08-06,XLU,Utilities,6300.105,43.85,0.9250712457755261
2015-08-06,XLV,Healthcare,15902.22,75.45,1.0572045810795276
2015-08-06,XLY,Consumer discretionary,11414.37,78.34,1.0729553070269588
2015-08-07,XLB,Materials,2411.311,45.22,0.9871632299160065
2015-08-07,XLE,Energy,11202.32,67.03,0.7542213148707361
2015-08-07,XLF,Financials,20287.13,20.4628,1.0352861245380562
2015-08-07,XLI,Industrials,7002.572,53.69,1.0529145955400314
2015-08-07,XLK,Information technology,12764.72,42.12,1.0315211725622346
